"FileName","Coverage","Source","SRR_Illumina","SRR_Nanopore","StrainName","StandardizedName","GeographicOrigin","EcoOrigin","Country","Continent","PositionOnTree","Clade","SubClade"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AEN/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AENOSW_3_1_D2C7RACXX.IND12_clean.fastq.gz",207.02,"1011","ERR1309076","","CBS4454","AEN","South Africa","Beer","South Africa","Africa",1020,"7. African Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AEP/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AEPOSW_3_1_D2C7RACXX.IND13_clean.fastq.gz",327.29,"1011","ERR1309160","","CBS1508","AEP",NA,"Distillery",NA,NA,2078,"18. Asian Fermentation","18.7 Mantou 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AEQ/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AEQOSW_3_1_D2C7RACXX.IND14_clean.fastq.gz",226.95,"1011","ERR1309512","","CBS1782","AEQ","Japan","Beer","Japan","Asia",1085,"8. Belgium Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AER/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AEROSW_4_1_D2C7RACXX.IND15_clean.fastq.gz",218.44,"1011","ERR1309522","","CBS2970","AER","San Jose sugar mill_Rio Piedras_Puerto Rico","Industrial","Puerto Rico","North America",1096,"9. Israel Wild",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AES/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AESOSW_4_1_D2C7RACXX.IND16_clean.fastq.gz",183.53,"1011","ERR1309368","","CBS4054","AES","Spain","Wine","Spain","Europe",759,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AET/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AETOSW_5_1_D2C7RACXX.IND15_clean.fastq.gz",185.36,"1011","ERR1308679","","CBS6007","AET","Spain","Wine","Spain","Europe",735,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AEV/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AEVOSW_5_1_D2C7RACXX.IND16_clean.fastq.gz",228.34,"1011","ERR1308650","","CBS6216","AEV","Rotterdam_Netherlands","Water","Netherlands","Europe",1377,"11. Mixed Origins",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFA/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFAOSW_4_1_D2C7RACXX.IND17_clean.fastq.gz",202.66,"1011","ERR1309420","","CBS6503","AFA","UK","Beer","United Kingdom","Europe",1063,"8. Belgium Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFB/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFBOSW_4_1_D2C7RACXX.IND18_clean.fastq.gz",223.9,"1011","ERR1308680","","CBS7371","AFB","UK","Beer","United Kingdom","Europe",1067,"8. Belgium Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFC/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFCOSW_4_1_D2C7RACXX.IND7_clean.fastq.gz",293.9,"1011","ERR1309327","","CBS7764","AFC","Goteborg_Sweden","Fruit","Sweden","Europe",1306,"11. Mixed Origins",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFD/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFDOSW_4_1_D2C7RACXX.IND19_clean.fastq.gz",185.24,"1011","ERR1308983","","CBS7960","AFD","Sao Paulo_Brazil","Industrial","Brazil","South America",849,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFE/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFEOSW_4_1_D2C7RACXX.IND20_clean.fastq.gz",187.94,"1011","ERR1309127","","CBS8291","AFE","Sweden","Water","Sweden","Europe",1290,"11. Mixed Origins",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFF/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFFOSW_4_1_D2C7RACXX.IND8_clean.fastq.gz",212.61,"1011","ERR1309131","","CBS1252","AFF","France","Bakery","France","Europe",1122,NA,NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFG/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFGOSW_4_1_D2C7RACXX.IND21_clean.fastq.gz",677.67,"1011","ERR1309145","","CBS1387","AFG",NA,"Bakery",NA,NA,1799,"18. Asian Fermentation",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFH/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFHOSW_4_1_D2C7RACXX.IND22_clean.fastq.gz",483.78,"1011","ERR1309521","","CBS1509","AFH",NA,"Distillery",NA,NA,2076,"18. Asian Fermentation","18.7 Mantou 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFI/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFIOSW_5_1_D2C7RACXX.IND23_clean.fastq.gz",407.18,"1011","ERR1309513","","CBS2183","AFI","Chateau Chalon France","Wine","France","Europe",760,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFK/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFKOSW_5_1_D2C7RACXX.IND24_clean.fastq.gz",186.73,"1011","ERR1308753","","CBS2992","AFK","Pakistan","Palm wine","Pakistan","Asia",2421,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFL/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFLOSW_5_1_D2C7RACXX.IND1_clean.fastq.gz",191.7,"1011","ERR1308843","","CBS4456","AFL","South Africa","Beer","South Africa","Africa",1019,"7. African Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFM/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFMOSW_5_1_D2C7RACXX.IND2_clean.fastq.gz",692.6,"1011","ERR1308937","","CBS6412","AFM","Japan","Sake","Japan","Asia",1990,"18. Asian Fermentation","18.4 Sake"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFN/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AFNOSW_4_1_D2C6RACXX.IND4_clean.fastq.gz",251.4,"1011","ERR1309509","","CBS6413","AFN","Japan","Sake","Japan","Asia",1984,"18. Asian Fermentation","18.4 Sake"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFP/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AFPOSW_1_1_C2F4PACXX.IND5_clean.fastq.gz",242.74,"1011","ERR1309364","","CBS6505","AFP","UK","Beer","United Kingdom","Europe",1065,"8. Belgium Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFQ/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AFQOSW_1_1_C2F4PACXX.IND6_clean.fastq.gz",242.7,"1011","ERR1308647","","CBS7993","AFQ","Rio de Janeiro_Tijuca National Forest_Cushvara River_Brazil","Water","Brazil","South America",1090,NA,NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFR/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFROSW_5_1_D2C7RACXX.IND7_clean.fastq.gz",251.37,"1011","ERR1309137","","CBS7959","AFR","Sao Paulo_Brazil","Industrial","Brazil","South America",842,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFS/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFSOSW_5_1_D2C7RACXX.IND8_clean.fastq.gz",236.57,"1011","ERR1309114","","CBS1173","AFS",NA,"Fruit",NA,NA,1124,NA,NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFT/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AFTOSW_5_1_D2C7RACXX.IND9_clean.fastq.gz",221.43,"1011","ERR1308987","","CBS1464","AFT","Austria","Human_clinical","Austria","Europe",1302,"11. Mixed Origins",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AFV/RunsSolexa/130903_FLUOR_C2DK7ACXX/BCM_AFVOSW_5_1_C2DK7ACXX.IND9_clean.fastq.gz",223.79,"1011","ERR1308598","","CBS2814","AFV","Slovakia","Wine","Slovakia","Europe",775,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGA/RunsSolexa/130813_CARBONE_D2C7RACXX/BCM_AGAOSW_5_1_D2C7RACXX.IND10_clean.fastq.gz",232.73,"1011","ERR1308814","","CBS3012","AGA","Cadiz_Spain","Wine","Spain","Europe",506,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGB/RunsSolexa/130903_FLUOR_C2DK7ACXX/BCM_AGBOSW_5_1_C2DK7ACXX.IND11_clean.fastq.gz",60.21,"1011","ERR1308892","","CBS6308","AGB","South Yorkshire_UK","Beer","United Kingdom","Europe",1189,"10. UK Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGC/RunsSolexa/130903_FLUOR_C2DK7ACXX/BCM_AGCOSW_5_1_C2DK7ACXX.IND12_clean.fastq.gz",85.34,"1011","ERR1309000","","CBS2444","AGC","Seagrams distillery_Louisville_Kentucky","Distillery","USA","North America",1123,NA,NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGE/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AGEOSW_1_1_C2F4PACXX.IND15_clean.fastq.gz",211.39,"1011","ERR1309444","","CBS1385","AGE",NA,"Bakery",NA,NA,1291,"11. Mixed Origins",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGF/RunsSolexa/130903_FLUOR_C2DK7ACXX/BCM_AGFOSW_5_1_C2DK7ACXX.IND4_clean.fastq.gz",474.81,"1011","ERR1309486","","CBS1479","AGF",NA,"Wine",NA,NA,6,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGG/RunsSolexa/130903_FLUOR_C2DK7ACXX/BCM_AGGOSW_5_1_C2DK7ACXX.IND5_clean.fastq.gz",216.93,"1011","ERR1308790","","CBS1480","AGG",NA,"Distillery",NA,NA,2077,"18. Asian Fermentation","18.7 Mantou 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGH/RunsSolexa/130903_FLUOR_C2DK7ACXX/BCM_AGHOSW_5_1_C2DK7ACXX.IND6_clean.fastq.gz",225.47,"1011","ERR1309035","","CBS1582","AGH","Portugal","Wine","Portugal","Europe",73,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGI/RunsSolexa/130903_FLUOR_C2DK7ACXX/BCM_AGIOSW_5_1_C2DK7ACXX.IND7_clean.fastq.gz",327.56,"1011","ERR1308800","","CBS1590","AGI","Italy","Wine","Italy","Europe",44,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGK/RunsSolexa/130903_FLUOR_C2DK7ACXX/BCM_AGKOSW_5_1_C2DK7ACXX.IND8_clean.fastq.gz",405.33,"1011","ERR1308845","","CBS2361","AGK","UK","Nature","United Kingdom","Europe",1288,"11. Mixed Origins",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGL/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AGLOSW_2_1_D2C6RACXX.IND9_clean.fastq.gz",921.3,"1011","ERR1308762","","CBS4458","AGL","France","Wine","France","Europe",28,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGM/RunsSolexa/130903_FLUOR_C2DK7ACXX/BCM_AGMOSW_5_1_C2DK7ACXX.IND10_clean.fastq.gz",434.45,"1011","ERR1309110","","CBS7961","AGM","Sao Paulo_Brazil","Industrial","Brazil","South America",846,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGN/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AGNOSW_2_1_D2C6RACXX.IND11_clean.fastq.gz",189.88,"1011","ERR1309412","","CBS439","AGN","Germany","Wine","Germany","Europe",794,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGP/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AGPOSW_2_1_D2C6RACXX.IND12_clean.fastq.gz",287.01,"1011","ERR1308795","","CBS1544","AGP","Netherlands","Fruit","Netherlands","Europe",1698,"17. West African Cocoa",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGR/RunsSolexa/130917_CARBONE_D2GBHACXX/BCM_AGROSW_4_1_D2GBHACXX.IND23_clean.fastq.gz",188.68,"1011","ERR1309258","","CBS1594","AGR",NA,"Nature",NA,NA,2427,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGS/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AGSOSW_2_1_D2C6RACXX.IND14_clean.fastq.gz",220.43,"1011","ERR1309241","","CBS3013","AGS","Cadiz_Spain","Wine","Spain","Europe",507,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGT/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AGTOSW_2_1_D2C6RACXX.IND24_clean.fastq.gz",215.25,"1011","ERR1308673","","CBS3078","AGT",NA,NA,NA,NA,2120,"19. USA Clinical 2",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AGV/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AGVOSW_2_1_D2C6RACXX.IND1_clean.fastq.gz",208.92,"1011","ERR1308636","","CBS6223","AGV","Chile","Wine","Chile","South America",481,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHA/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHAOSW_2_1_D2C6RACXX.IND2_clean.fastq.gz",193.64,"1011","ERR1309481","","CBS6333","AHA","Costa Rica","Fruit","Costa Rica","North America",1746,"16. USA Clinical 1",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHB/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHBOSW_2_1_D2C6RACXX.IND3_clean.fastq.gz",213.35,"1011","ERR1309288","","CBS4734","AHB",NA,"Nature",NA,NA,840,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHC/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHCOSW_2_1_D2C6RACXX.IND4_clean.fastq.gz",186.21,"1011","ERR1309041","","CBS7963","AHC","Sao Paulo_Brazil","Industrial","Brazil","South America",847,"4. Brazilian Bioethanol",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHD/RunsSolexa/130813_CARBONE_D2BM7ACXX/BCM_AHDOSW_1_1_D2BM7ACXX.IND5_clean.fastq.gz",307.98,"1011","ERR1309455","","CBS1192","AHD",NA,"Wine",NA,NA,5,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHE/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHEOSW_3_1_D2C6RACXX.IND14_clean.fastq.gz",214.81,"1011","ERR1309472","","CBS1194","AHE",NA,"Wine",NA,NA,7,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHF/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHFOSW_3_1_D2C6RACXX.IND15_clean.fastq.gz",235.42,"1011","ERR1309361","","CBS1540","AHF","Switzerland","Nature","Switzerland","Europe",823,"3. Cider",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHG/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHGOSW_3_1_D2C6RACXX.IND16_clean.fastq.gz",227.73,"1011","ERR1308781","","CBS1586","AHG",NA,"Fruit",NA,NA,11,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHH/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHHOSW_3_1_D2C6RACXX.IND17_clean.fastq.gz",202.82,"1011","ERR1308924","","CBS3000","AHH","Denmark","Palm wine","Denmark","Europe",2422,"22. East Asian Wild","22.5 Taiwanese Wild 3"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHI/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHIOSW_3_1_D2C6RACXX.IND18_clean.fastq.gz",243.89,"1011","ERR1308956","","CBS6914","AHI","Spain","Wine","Spain","Europe",356,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHK/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHKOSW_3_1_D2C6RACXX.IND19_clean.fastq.gz",210.66,"1011","ERR1308738","","CBS2247","AHK","South Africa","Wine","South Africa","Africa",761,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHL/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHLOSW_3_1_D2C6RACXX.IND20_clean.fastq.gz",235.65,"1011","ERR1309499","","CBS3081","AHL","Spain","Industrial","Spain","Europe",811,"2. Alpechin",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHM/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AHMOSW_1_1_C2F4PACXX.IND16_clean.fastq.gz",205.57,"1011","ERR1308934","","CBS3093","AHM","Spain","Industrial","Spain","Europe",804,"2. Alpechin",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHN/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHNOSW_3_1_D2C6RACXX.IND22_clean.fastq.gz",209.11,"1011","ERR1309240","","CBS5635","AHN","South Africa","Wine","South Africa","Africa",320,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHP/RunsSolexa/130813_CARBONE_D2BM7ACXX/BCM_AHPOSW_1_1_D2BM7ACXX.IND6_clean.fastq.gz",264.63,"1011","ERR1309345","","CBS5835","AHP","Spain","Wine","Spain","Europe",734,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHQ/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AHQOSW_1_1_C2F4PACXX.IND7_clean.fastq.gz",239.06,"1011","ERR1309019","","CBS440","AHQ","Taiwan","Industrial","Taiwan","Asia",1923,"18. Asian Fermentation","18.3 Baiju"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHR/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AHROSW_1_1_C2F4PACXX.IND8_clean.fastq.gz",268.29,"1011","ERR1308770","","CBS1227","AHR","Romania","Human_clinical","Romania","Europe",98,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHS/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHSOSW_3_1_D2C6RACXX.IND2_clean.fastq.gz",290.18,"1011","ERR1308920","","CBS1419","AHS","Ghana","Wine","Ghana","Africa",2165,"21. African Palm Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHT/RunsSolexa/130812_FLUOR_D2C6RACXX/BCM_AHTOSW_3_1_D2C6RACXX.IND3_clean.fastq.gz",243.62,"1011","ERR1309437","","CBS1460","AHT","Indonesia","Fermentation","Indonesia","Asia",165,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AHV/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AHVOSW_1_1_C2F4PACXX.IND4_clean.fastq.gz",191.58,"1011","ERR1309271","","CBS1487","AHV",NA,"Beer",NA,NA,1270,"11. Mixed Origins",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIA/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AIAOSW_1_1_C2F4PACXX.IND17_clean.fastq.gz",174.73,"1011","ERR1309200","","CBS2180","AIA","Italy","Wine","Italy","Europe",762,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIB/RunsSolexa/130813_CARBONE_D2BM7ACXX/BCM_AIBOSW_1_1_D2BM7ACXX.IND17_clean.fastq.gz",233.2,"1011","ERR1308949","","CBS2805","AIB","Slovakia","Wine","Slovakia","Europe",780,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIC/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AICOSW_1_1_C2F4PACXX.IND18_clean.fastq.gz",202.28,"1011","ERR1309173","","CBS2807","AIC","Slovakia","Wine","Slovakia","Europe",777,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AID/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AIDOSW_2_1_C2F4PACXX.IND17_clean.fastq.gz",200.49,"1011","ERR1309135","","CBS2909","AID",NA,"Human",NA,NA,798,"2. Alpechin",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIE/RunsSolexa/130813_CARBONE_D2BM7ACXX/BCM_AIEOSW_1_1_D2BM7ACXX.IND18_clean.fastq.gz",203,"1011","ERR1308671","","CBS2910","AIE","Portugal","Human","Portugal","Europe",799,"2. Alpechin",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIF/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AIFOSW_1_1_C2F4PACXX.IND19_clean.fastq.gz",223.96,"1011","ERR1309471","","CBS457","AIF","Italy","Wine","Italy","Europe",19,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIG/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AIGOSW_2_1_C2F4PACXX.IND6_clean.fastq.gz",171.62,"1011","ERR1309438","","CBS1463","AIG",NA,"Beer",NA,NA,1056,"8. Belgium Beer",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AII/RunsSolexa/130813_CARBONE_D2BM7ACXX/BCM_AIIOSW_1_1_D2BM7ACXX.IND15_clean.fastq.gz",326.4,"1011","ERR1308616","","C6.1","AII","Cameroon","Palm wine","Cameroon","Africa",13,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIK/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AIKOSW_2_1_C2F4PACXX.IND16_clean.fastq.gz",278.07,"1011","ERR1308901","","C15.1","AIK","Cameroon","Nature","Cameroon","Africa",418,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIL/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AILOSW_3_1_C2F4PACXX.IND17_clean.fastq.gz",211.95,"1011","ERR1308977","","C10.4","AIL","Cameroon","Nature","Cameroon","Africa",510,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIM/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AIMOSW_2_1_C2F4PACXX.IND18_clean.fastq.gz",216.69,"1011","ERR1309350","","E4","AIM","Umbria_Italy","Wine","Italy","Europe",723,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIN/RunsSolexa/130813_CARBONE_D2BM7ACXX/BCM_AINOSW_1_1_D2BM7ACXX.IND19_clean.fastq.gz",218.25,"1011","ERR1309152","","MC5","AIN","Ascoli Piceno_Italy","Wine","Italy","Europe",26,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIP/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AIPOSW_2_1_C2F4PACXX.IND20_clean.fastq.gz",232.63,"1011","ERR1308832","","MC6","AIP","Umbria_Italy","Wine","Italy","Europe",748,"1. Wine","1.8 Georgian Wine"
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIQ/RunsSolexa/130813_CARBONE_D2BM7ACXX/BCM_AIQOSW_1_1_D2BM7ACXX.IND21_clean.fastq.gz",251.11,"1011","ERR1308643","","MC7","AIQ","Umbria_Italy","Fermentation","Italy","Europe",107,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIR/RunsSolexa/130813_CARBONE_D2BM7ACXX/BCM_AIROSW_1_1_D2BM7ACXX.IND1_clean.fastq.gz",244.07,"1011","ERR1308799","","MC8","AIR","Ascoli Piceno_Italy","Wine","Italy","Europe",283,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AIT/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AITOSW_2_1_C2F4PACXX.IND3_clean.fastq.gz",236.63,"1011","ERR1309206","","MC10","AIT","Umbria_Italy","Wine","Italy","Europe",284,"1. Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AKB/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AKBOSW_2_1_C2F4PACXX.IND22_clean.fastq.gz",238.4,"1011","ERR1309231","","NPA07.1","AKB","Nigeria","Palm wine","Nigeria","Africa",2190,"21. African Palm Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AKC/RunsSolexa/130910_SOUFRE_C2FK0ACXX/BCM_AKCOSW_4_1_C2FK0ACXX.IND18_clean.fastq.gz",225.2,"1011","ERR1309493","","NPA05a1","AKC","Nigeria","Palm wine","Nigeria","Africa",2185,"21. African Palm Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AKD/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AKDOSW_2_1_C2F4PACXX.IND5_clean.fastq.gz",200.95,"1011","ERR1309113","","NPA05b1","AKD","Nigeria","Palm wine","Nigeria","Africa",2188,"21. African Palm Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AKE/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AKEOSW_3_1_C2F4PACXX.IND6_clean.fastq.gz",194.18,"1011","ERR1308907","","NPA03.1","AKE","Nigeria","Palm wine","Nigeria","Africa",2186,"21. African Palm Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AKG/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AKGOSW_3_1_C2F4PACXX.IND7_clean.fastq.gz",224,"1011","ERR1309112","","NPA06.1","AKG","Nigeria","Palm wine","Nigeria","Africa",2169,"21. African Palm Wine",NA
"/ccc/store/cont007/fg0006/fg0006/rawdata/projet_BCM/AKH/RunsSolexa/130903_CARBONE_C2F4PACXX/BCM_AKHOSW_3_1_C2F4PACXX.IND8_clean.fastq.gz",233.55,"1011","ERR1309124","","NPA02-1","AKH","Nigeria","Palm wine","Nigeria","Africa",2187,"21. African Palm Wine",NA
